"date","geoRegion","entries","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity"
2020-12-25,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-26,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-27,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-28,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-29,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-30,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-31,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-01,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-02,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-03,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-04,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-05,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-06,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-07,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-08,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-09,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-10,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-11,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-12,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-13,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-14,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-15,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-16,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-17,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-18,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-19,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-20,"FR",0,321783,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-21,"FR",1,321783,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-22,"FR",2,321783,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-23,"FR",0,321783,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-24,"FR",0,321783,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-25,"FR",0,321783,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-26,"FR",0,321783,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-27,"FR",4,321783,7,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-28,"FR",185,321783,192,0.06,0.06,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-29,"FR",127,321783,319,0.04,0.1,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-30,"FR",0,321783,319,0,0.1,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-31,"FR",0,321783,319,0,0.1,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-01,"FR",296,321783,615,0.09,0.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-02,"FR",217,321783,832,0.07,0.26,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-03,"FR",198,321783,1030,0.06,0.32,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-04,"FR",326,321783,1356,0.1,0.42,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-05,"FR",214,321783,1570,0.07,0.49,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-06,"FR",0,321783,1570,0,0.49,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-07,"FR",0,321783,1570,0,0.49,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-08,"FR",273,321783,1843,0.08,0.57,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-09,"FR",301,321783,2144,0.09,0.67,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-10,"FR",215,321783,2359,0.07,0.73,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-11,"FR",311,321783,2670,0.1,0.83,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-12,"FR",283,321783,2953,0.09,0.92,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-13,"FR",79,321783,3032,0.02,0.94,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-14,"FR",0,321783,3032,0,0.94,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-15,"FR",418,321783,3450,0.13,1.07,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-16,"FR",377,321783,3827,0.12,1.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-17,"FR",536,321783,4363,0.17,1.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-18,"FR",538,321783,4901,0.17,1.52,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-19,"FR",391,321783,5292,0.12,1.64,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-20,"FR",382,321783,5674,0.12,1.76,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-21,"FR",49,321783,5723,0.02,1.78,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-23,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-24,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-25,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-26,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-27,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-28,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-29,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-30,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-31,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-01,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-02,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-03,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-04,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-05,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-06,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-07,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-08,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-09,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-10,"GE",0,504128,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-11,"GE",1,504128,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-12,"GE",0,504128,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-13,"GE",0,504128,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-14,"GE",1,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-15,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-16,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-17,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-18,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-19,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-20,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-21,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-22,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-23,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-24,"GE",0,504128,2,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-25,"GE",12,504128,14,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-26,"GE",26,504128,40,0.01,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-27,"GE",4,504128,44,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-28,"GE",5,504128,49,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-29,"GE",0,504128,49,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-30,"GE",0,504128,49,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-31,"GE",0,504128,49,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-01,"GE",0,504128,49,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-02,"GE",580,504128,629,0.12,0.12,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-03,"GE",571,504128,1200,0.11,0.24,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-04,"GE",659,504128,1859,0.13,0.37,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-05,"GE",704,504128,2563,0.14,0.51,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-06,"GE",0,504128,2563,0,0.51,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-07,"GE",0,504128,2563,0,0.51,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-08,"GE",802,504128,3365,0.16,0.67,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-09,"GE",872,504128,4237,0.17,0.84,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-10,"GE",903,504128,5140,0.18,1.02,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-11,"GE",884,504128,6024,0.18,1.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-12,"GE",839,504128,6863,0.17,1.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-13,"GE",0,504128,6863,0,1.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-14,"GE",0,504128,6863,0,1.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-15,"GE",607,504128,7470,0.12,1.48,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-16,"GE",909,504128,8379,0.18,1.66,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-17,"GE",1098,504128,9477,0.22,1.88,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-18,"GE",915,504128,10392,0.18,2.06,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-19,"GE",1221,504128,11613,0.24,2.3,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-20,"GE",0,504128,11613,0,2.3,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-21,"GE",0,504128,11613,0,2.3,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-23,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-24,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-25,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-26,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-27,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-28,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-29,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-30,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-31,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-01,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-02,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-03,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-04,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-05,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-06,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-07,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-08,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-09,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-10,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-11,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-12,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-13,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-14,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-15,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-16,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-17,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-18,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-19,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-20,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-21,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-22,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-23,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-24,"VD",0,805098,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-25,"VD",1,805098,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-26,"VD",0,805098,1,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-27,"VD",79,805098,80,0.01,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-28,"VD",12,805098,92,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-29,"VD",1,805098,93,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-30,"VD",0,805098,93,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-31,"VD",0,805098,93,0,0.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-01,"VD",257,805098,350,0.03,0.04,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-02,"VD",212,805098,562,0.03,0.07,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-03,"VD",340,805098,902,0.04,0.11,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-04,"VD",241,805098,1143,0.03,0.14,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-05,"VD",366,805098,1509,0.05,0.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-06,"VD",51,805098,1560,0.01,0.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-07,"VD",79,805098,1639,0.01,0.2,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-08,"VD",1268,805098,2907,0.16,0.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-09,"VD",1147,805098,4054,0.14,0.5,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-10,"VD",1128,805098,5182,0.14,0.64,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-11,"VD",1616,805098,6798,0.2,0.84,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-12,"VD",1672,805098,8470,0.21,1.05,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-13,"VD",251,805098,8721,0.03,1.08,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-14,"VD",269,805098,8990,0.03,1.12,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-15,"VD",1444,805098,10434,0.18,1.3,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-16,"VD",1353,805098,11787,0.17,1.46,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-17,"VD",1112,805098,12899,0.14,1.6,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-18,"VD",1229,805098,14128,0.15,1.75,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-19,"VD",1284,805098,15412,0.16,1.91,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-20,"VD",170,805098,15582,0.02,1.94,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-21,"VD",0,805098,15582,0,1.94,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-23,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-24,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-25,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-26,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-27,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-28,"ZG",0,127642,0,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-29,"ZG",3,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-30,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2020-12-31,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-01,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-02,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-03,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-04,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-05,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-06,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-07,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-08,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-09,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-10,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-11,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-12,"ZG",0,127642,3,0,0,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-13,"ZG",99,127642,102,0.08,0.08,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-14,"ZG",61,127642,163,0.05,0.13,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-15,"ZG",45,127642,208,0.04,0.16,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-16,"ZG",2,127642,210,0,0.16,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-17,"ZG",0,127642,210,0,0.16,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-18,"ZG",3,127642,213,0,0.17,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-19,"ZG",7,127642,220,0.01,0.17,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-20,"ZG",17,127642,237,0.01,0.19,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-21,"ZG",97,127642,334,0.08,0.26,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-22,"ZG",20,127642,354,0.02,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-23,"ZG",1,127642,355,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-24,"ZG",0,127642,355,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-25,"ZG",5,127642,360,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-26,"ZG",2,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-27,"ZG",0,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-28,"ZG",0,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-29,"ZG",0,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-30,"ZG",0,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-01-31,"ZG",0,127642,362,0,0.28,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-01,"ZG",63,127642,425,0.05,0.33,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-02,"ZG",63,127642,488,0.05,0.38,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-03,"ZG",134,127642,622,0.1,0.49,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-04,"ZG",76,127642,698,0.06,0.55,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-05,"ZG",122,127642,820,0.1,0.64,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-06,"ZG",91,127642,911,0.07,0.71,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-07,"ZG",29,127642,940,0.02,0.74,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-08,"ZG",54,127642,994,0.04,0.78,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-09,"ZG",210,127642,1204,0.16,0.94,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-10,"ZG",89,127642,1293,0.07,1.01,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-11,"ZG",89,127642,1382,0.07,1.08,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-12,"ZG",122,127642,1504,0.1,1.18,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-13,"ZG",237,127642,1741,0.19,1.36,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-14,"ZG",231,127642,1972,0.18,1.54,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-15,"ZG",229,127642,2201,0.18,1.72,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-16,"ZG",487,127642,2688,0.38,2.11,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-17,"ZG",661,127642,3349,0.52,2.62,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-18,"ZG",733,127642,4082,0.57,3.2,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-19,"ZG",760,127642,4842,0.6,3.79,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-20,"ZG",521,127642,5363,0.41,4.2,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-21,"ZG",532,127642,5895,0.42,4.62,"COVID19FullyVaccPersons","2021-02-23_11-12-22","detailed"
2021-02-14,"AG",NA,685845,5292,NA,0.77,"COVID19FullyVaccPersons","2021-02-21_23-59-00","summary"
