"geoRegion","date","pop","sumTotal","per100PersonsTotal","type","version"
"BE",2021-03-24,1039474,198025,19.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-25,1039474,198025,19.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-26,1039474,198025,19.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-27,1039474,198025,19.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-28,1039474,207775,19.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-29,1039474,207775,19.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-30,1039474,207775,19.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-03-31,1039474,207775,19.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-04-01,1039474,237525,22.85,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-04-02,1039474,237525,22.85,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-04-03,1039474,237525,22.85,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BE",2021-04-04,1039474,237525,22.85,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-24,289468,20175,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-25,289468,20175,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-26,289468,20175,6.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-27,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-28,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-29,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-30,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-01-31,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-01,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-02,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-03,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-04,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-05,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-06,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-07,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-08,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-09,289468,21150,7.31,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-10,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-11,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-12,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-13,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-14,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-15,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-16,289468,31125,10.75,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-17,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-18,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-19,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-20,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-21,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-22,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-23,289468,34050,11.76,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-24,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-25,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-26,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-27,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-02-28,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-01,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-02,289468,37950,13.11,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-03,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-04,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-05,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-06,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-07,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-08,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-09,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-10,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-11,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-12,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-13,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-14,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-15,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-16,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-17,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-18,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-19,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-20,289468,49925,17.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-21,289468,52850,18.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-22,289468,52850,18.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-23,289468,52850,18.26,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-24,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-25,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-26,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-27,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-28,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-29,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-30,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-03-31,289468,69175,23.9,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-04-01,289468,82975,28.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-04-02,289468,82975,28.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-04-03,289468,82975,28.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BL",2021-04-04,289468,82975,28.66,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-24,195844,13575,6.93,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-25,195844,13575,6.93,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-26,195844,13575,6.93,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-27,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-28,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-29,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-30,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-01-31,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-01,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-02,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-03,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-04,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-05,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-06,195844,14550,7.43,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-07,195844,20350,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-08,195844,20350,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-09,195844,20350,10.39,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-10,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-11,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-12,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-13,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-14,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-15,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-16,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-17,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-18,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-19,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-20,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-21,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-22,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-23,195844,21325,10.89,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-24,195844,24250,12.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-25,195844,24250,12.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-26,195844,24250,12.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-27,195844,24250,12.38,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-02-28,195844,28750,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-01,195844,28750,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-02,195844,28750,14.68,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-03,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-04,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-05,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-06,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-07,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-08,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-09,195844,31675,16.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-10,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-11,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-12,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-13,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-14,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-15,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-16,195844,32650,16.67,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-17,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-18,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-19,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-20,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-21,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-22,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-23,195844,33625,17.17,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-24,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-25,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-26,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-27,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-28,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-29,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-30,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-03-31,195844,43975,22.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-04-01,195844,53850,27.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-04-02,195844,53850,27.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-04-03,195844,53850,27.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"BS",2021-04-04,195844,53850,27.5,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-24,8606033,469625,5.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-25,8606033,469625,5.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-26,8606033,469625,5.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-27,8606033,513900,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-28,8606033,513900,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-29,8606033,513900,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-30,8606033,513900,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-01-31,8606033,515850,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-01,8606033,515850,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-02,8606033,515850,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-03,8606033,537800,6.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-04,8606033,537800,6.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-05,8606033,537800,6.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-06,8606033,537800,6.25,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-07,8606033,693925,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-08,8606033,693925,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-09,8606033,693925,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-10,8606033,778525,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-11,8606033,778525,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-12,8606033,778525,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-13,8606033,778525,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-14,8606033,778925,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-15,8606033,778925,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-16,8606033,778925,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-17,8606033,844150,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-18,8606033,844150,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-19,8606033,844150,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-20,8606033,844150,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-21,8606033,862675,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-22,8606033,862675,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-23,8606033,862675,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-24,8606033,928625,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-25,8606033,928625,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-26,8606033,928625,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-27,8606033,928625,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-02-28,8606033,967300,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-01,8606033,967300,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-02,8606033,967300,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-03,8606033,1184775,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-04,8606033,1184775,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-05,8606033,1184775,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-06,8606033,1184775,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-07,8606033,1212675,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-08,8606033,1212675,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-09,8606033,1212675,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-10,8606033,1276050,14.83,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-11,8606033,1276050,14.83,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-12,8606033,1276050,14.83,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-13,8606033,1276050,14.83,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-14,8606033,1292725,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-15,8606033,1292725,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-16,8606033,1292725,15.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-17,8606033,1330750,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-18,8606033,1330750,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-19,8606033,1330750,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-20,8606033,1330750,15.46,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-21,8606033,1419150,16.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-22,8606033,1419150,16.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-23,8606033,1419150,16.49,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-24,8606033,1705375,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-25,8606033,1705375,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-26,8606033,1705375,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-27,8606033,1705375,19.82,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-28,8606033,1733975,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-29,8606033,1733975,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-30,8606033,1733975,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-03-31,8606033,1733975,20.15,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-04-01,8606033,2055450,23.88,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-04-02,8606033,2055450,23.88,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-04-03,8606033,2055450,23.88,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CH",2021-04-04,8606033,2055450,23.88,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-24,8644780,471400,5.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-25,8644780,471400,5.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-26,8644780,471400,5.45,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-27,8644780,515675,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-28,8644780,515675,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-29,8644780,515675,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-30,8644780,515675,5.97,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-01-31,8644780,517625,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-01,8644780,517625,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-02,8644780,517625,5.99,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-03,8644780,539575,6.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-04,8644780,539575,6.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-05,8644780,539575,6.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-06,8644780,539575,6.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-07,8644780,696700,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-08,8644780,696700,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-09,8644780,696700,8.06,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-10,8644780,782275,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-11,8644780,782275,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-12,8644780,782275,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-13,8644780,782275,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-14,8644780,782675,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-15,8644780,782675,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-16,8644780,782675,9.05,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-17,8644780,847900,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-18,8644780,847900,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-19,8644780,847900,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-20,8644780,847900,9.81,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-21,8644780,866425,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-22,8644780,866425,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-23,8644780,866425,10.02,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-24,8644780,932375,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-25,8644780,932375,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-26,8644780,932375,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-27,8644780,932375,10.79,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-02-28,8644780,971850,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-01,8644780,971850,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-02,8644780,971850,11.24,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-03,8644780,1190300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-04,8644780,1190300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-05,8644780,1190300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-06,8644780,1190300,13.77,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
"CHFL",2021-03-07,8644780,1218200,14.09,"COVID19VaccDosesDelivered","2021-04-04_18-00-00"
