"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-01-19,"GE",924,504128,8834,0.18,0.13,1.75,673.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-20,"GE",915,504128,9749,0.18,0.13,1.93,673.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-21,"GE",1081,504128,10830,0.21,0.13,2.15,673.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-22,"GE",1004,504128,11834,0.2,0.14,2.35,689.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-23,"GE",0,504128,11834,0,0.14,2.35,715.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-24,"GE",0,504128,11834,0,0.15,2.35,777.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-25,"GE",904,504128,12738,0.18,0.16,2.53,816.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-26,"GE",1107,504128,13845,0.22,0.17,2.75,828.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-27,"GE",1344,504128,15189,0.27,0.17,3.01,828.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-28,"GE",1358,504128,16547,0.27,0.17,3.28,828.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-29,"GE",1087,504128,17634,0.22,0.15,3.5,771.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-30,"GE",0,504128,17634,0,0.15,3.5,768.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-31,"GE",0,504128,17634,0,0.15,3.5,731.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-01,"GE",504,504128,18138,0.1,0.15,3.6,739,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-02,"GE",1086,504128,19224,0.22,0.16,3.81,782.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-03,"GE",1088,504128,20312,0.22,0.16,4.03,782.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-04,"GE",1408,504128,21720,0.28,0.16,4.31,782.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-05,"GE",1392,504128,23112,0.28,0.19,4.58,969,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-06,"GE",0,504128,23112,0,0.21,4.58,1063.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-07,"GE",0,504128,23112,0,0.23,4.58,1148,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-08,"GE",1809,504128,24921,0.36,0.23,4.94,1174.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-09,"GE",1748,504128,26669,0.35,0.24,5.29,1203.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-10,"GE",1679,504128,28348,0.33,0.24,5.62,1203.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-11,"GE",1592,504128,29940,0.32,0.24,5.94,1203.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-12,"GE",1598,504128,31538,0.32,0.23,6.26,1138,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-13,"GE",0,504128,31538,0,0.23,6.26,1133.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-14,"GE",0,504128,31538,0,0.23,6.26,1159.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-15,"GE",1349,504128,32887,0.27,0.23,6.52,1175.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-16,"GE",1715,504128,34602,0.34,0.24,6.86,1228.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-17,"GE",1860,504128,36462,0.37,0.24,7.23,1228.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-18,"GE",1705,504128,38167,0.34,0.24,7.57,1228.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-19,"GE",1971,504128,40138,0.39,0.25,7.96,1279,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-20,"GE",0,504128,40138,0,0.26,7.96,1317.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-21,"GE",0,504128,40138,0,0.27,7.96,1338,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-22,"GE",1702,504128,41840,0.34,0.28,8.3,1421.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-23,"GE",1983,504128,43823,0.39,0.29,8.69,1450,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-24,"GE",2005,504128,45828,0.4,0.29,9.09,1450,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-25,"GE",2291,504128,48119,0.45,0.29,9.54,1450,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-26,"GE",2169,504128,50288,0.43,0.29,9.98,1491.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-27,"GE",0,504128,50288,0,0.3,9.98,1503.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-28,"GE",0,504128,50288,0,0.3,9.98,1518.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-01,"GE",1990,504128,52278,0.39,0.3,10.37,1529.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-02,"GE",2071,504128,54349,0.41,0.3,10.78,1511.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-03,"GE",2110,504128,56459,0.42,0.3,11.2,1511.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-04,"GE",2365,504128,58824,0.47,0.3,11.67,1511.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-05,"GE",2042,504128,60866,0.41,NA,12.07,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-06,"GE",0,504128,60866,0,NA,12.07,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-07,"GE",0,504128,60866,0,NA,12.07,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-23,"GR",0,199021,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-24,"GR",0,199021,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-25,"GR",0,199021,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-26,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-27,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-28,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-29,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-30,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-31,"GR",0,199021,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-01,"GR",0,199021,0,0,0,0,5,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-02,"GR",0,199021,0,0,0.01,0,18.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-03,"GR",0,199021,0,0,0.02,0,35.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-04,"GR",35,199021,35,0.02,0.02,0.02,46.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-05,"GR",97,199021,132,0.05,0.05,0.07,91.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-06,"GR",116,199021,248,0.06,0.05,0.12,91.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-07,"GR",78,199021,326,0.04,0.05,0.16,91.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-08,"GR",313,199021,639,0.16,0.07,0.32,131.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-09,"GR",0,199021,639,0,0.09,0.32,169.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-10,"GR",0,199021,639,0,0.11,0.32,216,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-11,"GR",315,199021,954,0.16,0.12,0.48,246,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-12,"GR",363,199021,1317,0.18,0.13,0.66,270.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-13,"GR",443,199021,1760,0.22,0.13,0.88,270.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-14,"GR",288,199021,2048,0.14,0.13,1.03,270.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-15,"GR",483,199021,2531,0.24,0.15,1.27,299.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-16,"GR",0,199021,2531,0,0.15,1.27,299.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-17,"GR",0,199021,2531,0,0.14,1.27,287.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-18,"GR",520,199021,3051,0.26,0.14,1.53,287.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-19,"GR",365,199021,3416,0.18,0.13,1.72,259,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-20,"GR",358,199021,3774,0.18,0.13,1.9,259,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-21,"GR",288,199021,4062,0.14,0.13,2.04,259,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-22,"GR",282,199021,4344,0.14,0.12,2.18,232.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-23,"GR",0,199021,4344,0,0.13,2.18,268.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-24,"GR",0,199021,4344,0,0.16,2.18,311,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-25,"GR",333,199021,4677,0.17,0.19,2.35,375.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-26,"GR",620,199021,5297,0.31,0.22,2.66,438,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-27,"GR",654,199021,5951,0.33,0.22,2.99,438,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-28,"GR",738,199021,6689,0.37,0.22,3.36,438,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-29,"GR",721,199021,7410,0.36,0.23,3.72,450,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-30,"GR",0,199021,7410,0,0.21,3.72,417,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-31,"GR",0,199021,7410,0,0.2,3.72,406.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-01,"GR",417,199021,7827,0.21,0.17,3.93,342.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-02,"GR",389,199021,8216,0.2,0.16,4.13,315,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-03,"GR",579,199021,8795,0.29,0.16,4.42,315,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-04,"GR",293,199021,9088,0.15,0.16,4.57,315,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-05,"GR",527,199021,9615,0.26,0.18,4.83,357,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-06,"GR",0,199021,9615,0,0.2,4.83,396.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-07,"GR",0,199021,9615,0,0.21,4.83,423.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-08,"GR",711,199021,10326,0.36,0.25,5.19,495.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-09,"GR",667,199021,10993,0.34,0.26,5.52,515.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-10,"GR",764,199021,11757,0.38,0.26,5.91,523.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-11,"GR",802,199021,12559,0.4,0.26,6.31,523.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-12,"GR",665,199021,13224,0.33,0.25,6.64,492.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-13,"GR",55,199021,13279,0.03,0.25,6.67,492,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-14,"GR",0,199021,13279,0,0.22,6.67,448.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-15,"GR",492,199021,13771,0.25,0.21,6.92,423.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-16,"GR",666,199021,14437,0.33,0.2,7.25,403.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-17,"GR",459,199021,14896,0.23,0.2,7.48,395.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-18,"GR",628,199021,15524,0.32,0.2,7.8,395.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-19,"GR",522,199021,16046,0.26,0.2,8.06,402.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-20,"GR",0,199021,16046,0,0.21,8.06,410.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-21,"GR",0,199021,16046,0,0.23,8.06,462.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-22,"GR",541,199021,16587,0.27,0.24,8.33,481.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-23,"GR",723,199021,17310,0.36,0.24,8.7,485.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-24,"GR",821,199021,18131,0.41,0.24,9.11,485.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-25,"GR",764,199021,18895,0.38,0.24,9.49,485.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-26,"GR",548,199021,19443,0.28,0.27,9.77,533.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-27,"GR",0,199021,19443,0,0.25,9.77,505.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-28,"GR",0,199021,19443,0,0.26,9.77,517.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-01,"GR",879,199021,20322,0.44,0.25,10.21,505.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-02,"GR",527,199021,20849,0.26,0.26,10.48,528,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-03,"GR",904,199021,21753,0.45,0.27,10.93,535.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-04,"GR",683,199021,22436,0.34,0.27,11.27,535.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-05,"GR",703,199021,23139,0.35,NA,11.63,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-06,"GR",55,199021,23194,0.03,NA,11.65,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-07,"GR",0,199021,23194,0,NA,11.65,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-23,"SH",0,82348,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-24,"SH",0,82348,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-25,"SH",0,82348,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-26,"SH",0,82348,0,0,0.02,0,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-27,"SH",0,82348,0,0,0.02,0,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-28,"SH",1,82348,1,0,0.02,0,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-29,"SH",111,82348,112,0.13,0.02,0.14,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-30,"SH",0,82348,112,0,0.02,0.14,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-31,"SH",0,82348,112,0,0.02,0.14,16,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-01,"SH",0,82348,112,0,0.02,0.14,15.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-02,"SH",0,82348,112,0,0.04,0.14,28.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-03,"SH",0,82348,112,0,0.05,0.14,42,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-04,"SH",0,82348,112,0,0.14,0.14,113.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-05,"SH",202,82348,314,0.25,0.23,0.38,187,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-06,"SH",92,82348,406,0.11,0.23,0.49,187,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-07,"SH",498,82348,904,0.6,0.23,1.1,187,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-08,"SH",517,82348,1421,0.63,0.26,1.73,210.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-09,"SH",0,82348,1421,0,0.26,1.73,212.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-10,"SH",0,82348,1421,0,0.29,1.73,236.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-11,"SH",166,82348,1587,0.2,0.24,1.93,193.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-12,"SH",214,82348,1801,0.26,0.18,2.19,148.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-13,"SH",263,82348,2064,0.32,0.18,2.51,148.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-14,"SH",195,82348,2259,0.24,0.18,2.74,148.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-15,"SH",202,82348,2461,0.25,0.19,2.99,155.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-16,"SH",0,82348,2461,0,0.2,2.99,161.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-17,"SH",0,82348,2461,0,0.19,2.99,160,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-18,"SH",217,82348,2678,0.26,0.22,3.25,180.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-19,"SH",255,82348,2933,0.31,0.25,3.56,204.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-20,"SH",251,82348,3184,0.3,0.26,3.87,218,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-21,"SH",338,82348,3522,0.41,0.26,4.28,218,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-22,"SH",371,82348,3893,0.45,0.29,4.73,236.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-23,"SH",94,82348,3987,0.11,0.29,4.84,241.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-24,"SH",0,82348,3987,0,0.31,4.84,253.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-25,"SH",346,82348,4333,0.42,0.33,5.26,269.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-26,"SH",293,82348,4626,0.36,0.31,5.62,259.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-27,"SH",333,82348,4959,0.4,0.3,6.02,246,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-28,"SH",452,82348,5411,0.55,0.3,6.57,246,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-29,"SH",298,82348,5709,0.36,0.28,6.93,229.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-30,"SH",0,82348,5709,0,0.26,6.93,215.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-01-31,"SH",0,82348,5709,0,0.22,6.93,181.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-01,"SH",228,82348,5937,0.28,0.17,7.21,136.29,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-02,"SH",197,82348,6134,0.24,0.13,7.45,107.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-03,"SH",96,82348,6230,0.12,0.13,7.57,107.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-04,"SH",135,82348,6365,0.16,0.13,7.73,107.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-05,"SH",97,82348,6462,0.12,0.13,7.85,107.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-06,"SH",0,82348,6462,0,0.13,7.85,106.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-07,"SH",0,82348,6462,0,0.16,7.85,130.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-08,"SH",227,82348,6689,0.28,0.19,8.12,158.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-09,"SH",192,82348,6881,0.23,0.22,8.36,179.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-10,"SH",263,82348,7144,0.32,0.22,8.68,179.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-11,"SH",328,82348,7472,0.4,0.22,9.07,179.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-12,"SH",246,82348,7718,0.3,0.2,9.37,166.71,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-13,"SH",0,82348,7718,0,0.23,9.37,190.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-14,"SH",0,82348,7718,0,0.23,9.37,191.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-15,"SH",138,82348,7856,0.17,0.32,9.54,260.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-16,"SH",358,82348,8214,0.43,0.32,9.97,264,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-17,"SH",273,82348,8487,0.33,0.32,10.31,264,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-18,"SH",809,82348,9296,0.98,0.32,11.29,264,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-19,"SH",270,82348,9566,0.33,0.35,11.62,286.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-20,"SH",0,82348,9566,0,0.32,11.62,260.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-21,"SH",0,82348,9566,0,0.29,11.62,241.86,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-22,"SH",298,82348,9864,0.36,0.18,11.98,147.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-23,"SH",174,82348,10038,0.21,0.16,12.19,129.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-24,"SH",142,82348,10180,0.17,0.16,12.36,129.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-25,"SH",149,82348,10329,0.18,0.16,12.54,129.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-26,"SH",143,82348,10472,0.17,0.16,12.72,136.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-27,"SH",0,82348,10472,0,0.24,12.72,197.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-02-28,"SH",0,82348,10472,0,0.29,12.72,241.43,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-01,"SH",348,82348,10820,0.42,0.35,13.14,290,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-02,"SH",600,82348,11420,0.73,0.39,13.87,320.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-03,"SH",450,82348,11870,0.55,0.39,14.41,320.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-04,"SH",489,82348,12359,0.59,0.39,15.01,320.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-05,"SH",354,82348,12713,0.43,NA,15.44,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-06,"SH",0,82348,12713,0,NA,15.44,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2021-03-07,"SH",0,82348,12713,0,NA,15.44,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-23,"SO",0,275247,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-24,"SO",0,275247,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-25,"SO",0,275247,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-26,"SO",0,275247,0,0,0.01,0,15.14,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-27,"SO",0,275247,0,0,0.01,0,18.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-28,"SO",0,275247,0,0,0.01,0,18.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-29,"SO",106,275247,106,0.04,0.01,0.04,18.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-30,"SO",24,275247,130,0.01,0.01,0.05,18.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
2020-12-31,"SO",0,275247,130,0,0.01,0.05,18.57,"COVID19VaccDosesAdministered","2021-03-09_11-15-15","detailed"
